timestamp_start,timestamp_end,participant_id,sexo,idade,escolaridade,rendimento,classe,nacionalidade,nacionalidade_outra,distrito,ses_group,ses_house,ses_car,ses_phone,ses_vacation,stimuli_type,7001_index,7001_timestamp_start,7001_timestamp_end,7001_valence,7001_arousal,7002_index,7002_timestamp_start,7002_timestamp_end,7002_valence,7002_arousal,7004_index,7004_timestamp_start,7004_timestamp_end,7004_valence,7004_arousal,7006_index,7006_timestamp_start,7006_timestamp_end,7006_valence,7006_arousal,7009_index,7009_timestamp_start,7009_timestamp_end,7009_valence,7009_arousal,7010_index,7010_timestamp_start,7010_timestamp_end,7010_valence,7010_arousal,7012_index,7012_timestamp_start,7012_timestamp_end,7012_valence,7012_arousal,7017_index,7017_timestamp_start,7017_timestamp_end,7017_valence,7017_arousal,7020_index,7020_timestamp_start,7020_timestamp_end,7020_valence,7020_arousal,7021_index,7021_timestamp_start,7021_timestamp_end,7021_valence,7021_arousal,7025_index,7025_timestamp_start,7025_timestamp_end,7025_valence,7025_arousal,7026_index,7026_timestamp_start,7026_timestamp_end,7026_valence,7026_arousal,7030_index,7030_timestamp_start,7030_timestamp_end,7030_valence,7030_arousal,7034_index,7034_timestamp_start,7034_timestamp_end,7034_valence,7034_arousal,7035_index,7035_timestamp_start,7035_timestamp_end,7035_valence,7035_arousal,7040_index,7040_timestamp_start,7040_timestamp_end,7040_valence,7040_arousal,7041_index,7041_timestamp_start,7041_timestamp_end,7041_valence,7041_arousal,7042_index,7042_timestamp_start,7042_timestamp_end,7042_valence,7042_arousal,7045_index,7045_timestamp_start,7045_timestamp_end,7045_valence,7045_arousal,7052_index,7052_timestamp_start,7052_timestamp_end,7052_valence,7052_arousal,7059_index,7059_timestamp_start,7059_timestamp_end,7059_valence,7059_arousal,7061_index,7061_timestamp_start,7061_timestamp_end,7061_valence,7061_arousal,7062_index,7062_timestamp_start,7062_timestamp_end,7062_valence,7062_arousal,7080_index,7080_timestamp_start,7080_timestamp_end,7080_valence,7080_arousal,7090_index,7090_timestamp_start,7090_timestamp_end,7090_valence,7090_arousal,7100_index,7100_timestamp_start,7100_timestamp_end,7100_valence,7100_arousal,7150_index,7150_timestamp_start,7150_timestamp_end,7150_valence,7150_arousal,7170_index,7170_timestamp_start,7170_timestamp_end,7170_valence,7170_arousal,7175_index,7175_timestamp_start,7175_timestamp_end,7175_valence,7175_arousal,7950_index,7950_timestamp_start,7950_timestamp_end,7950_valence,7950_arousal,2683_index,2683_timestamp_start,2683_timestamp_end,2683_valence,2683_arousal,2811_index,2811_timestamp_start,2811_timestamp_end,2811_valence,2811_arousal,3010_index,3010_timestamp_start,3010_timestamp_end,3010_valence,3010_arousal,3016_index,3016_timestamp_start,3016_timestamp_end,3016_valence,3016_arousal,3017_index,3017_timestamp_start,3017_timestamp_end,3017_valence,3017_arousal,3030_index,3030_timestamp_start,3030_timestamp_end,3030_valence,3030_arousal,3500_index,3500_timestamp_start,3500_timestamp_end,3500_valence,3500_arousal,3530_index,3530_timestamp_start,3530_timestamp_end,3530_valence,3530_arousal,6210_index,6210_timestamp_start,6210_timestamp_end,6210_valence,6210_arousal,6230_index,6230_timestamp_start,6230_timestamp_end,6230_valence,6230_arousal,6231_index,6231_timestamp_start,6231_timestamp_end,6231_valence,6231_arousal,6250_index,6250_timestamp_start,6250_timestamp_end,6250_valence,6250_arousal,6260_index,6260_timestamp_start,6260_timestamp_end,6260_valence,6260_arousal,6263_index,6263_timestamp_start,6263_timestamp_end,6263_valence,6263_arousal,6300_index,6300_timestamp_start,6300_timestamp_end,6300_valence,6300_arousal,6313_index,6313_timestamp_start,6313_timestamp_end,6313_valence,6313_arousal,6315_index,6315_timestamp_start,6315_timestamp_end,6315_valence,6315_arousal,6350_index,6350_timestamp_start,6350_timestamp_end,6350_valence,6350_arousal,6370_index,6370_timestamp_start,6370_timestamp_end,6370_valence,6370_arousal,6510_index,6510_timestamp_start,6510_timestamp_end,6510_valence,6510_arousal,6530_index,6530_timestamp_start,6530_timestamp_end,6530_valence,6530_arousal,6540_index,6540_timestamp_start,6540_timestamp_end,6540_valence,6540_arousal,6560_index,6560_timestamp_start,6560_timestamp_end,6560_valence,6560_arousal,6563_index,6563_timestamp_start,6563_timestamp_end,6563_valence,6563_arousal,6570_index,6570_timestamp_start,6570_timestamp_end,6570_valence,6570_arousal,6571_index,6571_timestamp_start,6571_timestamp_end,6571_valence,6571_arousal,6821_index,6821_timestamp_start,6821_timestamp_end,6821_valence,6821_arousal,6834_index,6834_timestamp_start,6834_timestamp_end,6834_valence,6834_arousal,6836_index,6836_timestamp_start,6836_timestamp_end,6836_valence,6836_arousal,9428_index,9428_timestamp_start,9428_timestamp_end,9428_valence,9428_arousal,Q52.1,Q52.2,Q52.3,Q52.4,Q52.5,Q52.6,Q52.7,Q52.8,Q52.9,Q52.10,Q53.1,Q53.2,Q53.3,Q53.4,Q53.5,Q53.6,Q53.7,Q53.8,Q53.9,Q53.10,Q54.1,Q54.2,Q54.3,Q55.1,Q55.2,Q55.3,Q56.1,Q56.2,Q56.3,Q56.4,Q56.5,Q56.6,Q56.7,Q57.1,Q57.2,Q57.3,Q57.4,Q57.5,Q57.6,Q57.7,Q57.8,Q58.1,Q58.2,Q58.3,Q58.4,Q58.5,Q58.6,Q59,Q60
5/30/2022 16:47,5/30/2022 17:39,DBY24,1,24,5,4,4,0,,Setúbal,2,6,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17:22:13,17:22:18,3,4,23,17:28:46,17:28:51,3,5,2,17:21:25,17:21:30,2,6,1,17:20:56,17:21:01,2,5,27,17:29:41,17:29:46,3,4,20,17:27:39,17:27:44,2,7,29,17:30:08,17:30:13,3,5,5,17:22:37,17:22:42,3,4,16,17:26:34,17:26:39,3,2,0,17:20:17,17:20:22,3,5,24,17:28:58,17:29:03,3,5,21,17:27:57,17:28:02,3,5,12,17:24:56,17:25:01,3,5,18,17:27:08,17:27:13,3,5,25,17:29:13,17:29:18,4,4,3,17:21:47,17:21:52,1,6,10,17:24:09,17:24:14,2,5,17,17:26:50,17:26:55,2,5,7,17:23:15,17:23:20,3,3,6,17:22:54,17:22:59,3,4,26,17:29:25,17:29:30,3,5,8,17:23:37,17:23:42,2,6,13,17:25:15,17:25:20,2,5,19,17:27:23,17:27:28,3,4,22,17:28:12,17:28:17,4,4,9,17:23:53,17:23:58,2,5,14,17:25:30,17:25:35,2,5,15,17:26:06,17:26:11,2,4,28,17:29:56,17:30:01,4,4,11,17:24:26,17:24:31,4,4,1,3,3,9,2,9,8,4,8,3,10,6,8,3,3,1,6,3,8,3,1,1,3,1,1,5,9,3,3,11,2,3,2,10,11,6,10,9,10,2,2,11,11,11,11,11,11,4,3
5/31/2022 14:47,5/31/2022 15:19,DBY25,0,27,4,1,4,0,,Lisboa,2,6,6,1,0,0,11,15:05:52,15:05:57,5,4,7,15:04:48,15:04:53,4,4,3,15:03:35,15:03:40,6,2,5,15:04:13,15:04:18,4,4,20,15:08:05,15:08:10,4,4,18,15:07:38,15:07:43,6,2,24,15:09:05,15:09:10,2,6,9,15:05:19,15:05:24,4,4,0,15:02:15,15:02:20,6,1,29,15:10:16,15:10:21,4,4,17,15:07:25,15:07:30,4,4,4,15:03:55,15:04:00,7,1,21,15:08:17,15:08:22,1,7,27,15:09:49,15:09:54,2,6,19,15:07:52,15:07:57,4,4,13,15:06:19,15:06:24,3,4,14,15:06:39,15:06:44,6,2,23,15:08:47,15:08:52,2,6,28,15:10:05,15:10:10,4,4,26,15:09:35,15:09:40,5,3,15,15:06:55,15:07:00,4,4,6,15:04:32,15:04:37,7,1,25,15:09:19,15:09:24,6,2,2,15:03:14,15:03:19,6,2,16,15:07:08,15:07:13,7,1,12,15:06:05,15:06:10,4,4,8,15:05:05,15:05:10,4,4,22,15:08:34,15:08:39,4,4,1,15:02:54,15:02:59,4,4,10,15:05:36,15:05:41,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,9,10,9,9,10,10,10,10,10,10,9,10,10,9,10,10,10,10,1,1,2,1,1,2,10,11,8,11,1,1,1,2,2,2,2,10,1,10,6,10,11,11,9,8,11,1,10
1/6/2022 14:56,1/6/2022 16:10,DBY26,0,32,5,1,3,0,,Lisboa,2,6,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15:58:25,15:58:30,3,1,26,16:00:40,16:00:45,4,0,14,15:57:41,15:57:46,1,3,19,15:58:58,15:59:03,3,1,2,15:54:32,15:54:37,5,0,11,15:56:53,15:56:58,2,2,21,15:59:28,15:59:33,3,1,7,15:55:58,15:56:03,3,1,1,15:54:14,15:54:19,4,1,8,15:56:13,15:56:18,4,0,12,15:57:12,15:57:17,2,2,6,15:55:45,15:55:50,4,0,29,16:01:22,16:01:27,4,0,15,15:57:56,15:58:01,3,1,24,16:00:13,16:00:18,4,0,0,15:53:48,15:53:53,2,2,28,16:01:08,16:01:13,3,1,10,15:56:40,15:56:45,2,2,9,15:56:26,15:56:31,2,2,4,15:55:14,15:55:19,5,0,25,16:00:26,16:00:31,3,1,13,15:57:27,15:57:32,2,2,23,15:59:57,16:00:02,3,1,22,15:59:42,15:59:47,2,2,20,15:59:13,15:59:18,3,1,18,15:58:41,15:58:46,2,2,27,16:00:53,16:00:58,2,3,5,15:55:30,15:55:35,2,2,16,15:58:10,15:58:15,3,1,3,15:54:50,15:54:55,2,3,6,6,6,6,6,6,6,6,6,6,10,8,4,4,4,3,7,9,9,8,3,6,5,3,4,8,3,3,3,8,4,8,5,9,8,9,9,9,7,4,8,4,9,7,6,4,8,2,4
2/6/2022 9:01,2/6/2022 11:14,DBY27,1,25,4,1,6,0,,Lisboa,2,5,6,4,0,0,11,11:02:41,11:02:46,4,0,4,11:00:44,11:00:49,3,0,12,11:02:57,11:03:02,4,0,8,11:01:50,11:01:55,1,1,18,11:04:18,11:04:23,4,0,20,11:04:44,11:04:49,4,0,23,11:05:27,11:05:32,4,0,26,11:06:09,11:06:14,4,0,19,11:04:31,11:04:36,4,0,13,11:03:13,11:03:18,5,0,7,11:01:38,11:01:43,4,0,28,11:06:33,11:06:38,8,8,14,11:03:28,11:03:33,4,0,2,10:59:58,11:00:03,4,0,9,11:02:07,11:02:12,6,0,1,10:59:44,10:59:49,4,0,5,11:01:05,11:01:10,4,0,24,11:05:42,11:05:47,4,0,15,11:03:39,11:03:44,4,0,21,11:04:56,11:05:01,8,3,27,11:06:21,11:06:26,4,0,22,11:05:12,11:05:17,6,2,3,11:00:14,11:00:19,4,0,16,11:03:51,11:03:56,4,0,17,11:04:05,11:04:10,4,0,29,11:06:46,11:06:51,4,0,10,11:02:20,11:02:25,3,2,0,10:59:27,10:59:32,4,0,6,11:01:19,11:01:24,4,0,25,11:05:56,11:06:01,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,6,5,4,3,4,3,2,2,2,1,1,2,2,3,3,3,5,4,4,5,5,7,1,1,1,6,2,9,4,6,6,7,7,6,5,3,3,7,7,7,3,10,11,3,3
3/6/2022 10:25,3/6/2022 10:53,DBY28,1,37,4,1,3,0,,Lisboa,2,6,4,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10:40:19,10:40:24,3,6,0,10:37:13,10:37:18,0,1,25,10:44:29,10:44:34,0,8,9,10:40:48,10:40:53,0,8,29,10:45:35,10:45:40,0,8,17,10:42:36,10:42:41,0,8,5,10:39:38,10:39:43,3,5,19,10:43:06,10:43:11,1,7,27,10:44:59,10:45:04,5,0,28,10:45:19,10:45:24,3,1,6,10:40:00,10:40:05,2,4,26,10:44:42,10:44:47,2,5,1,10:37:54,10:37:59,4,2,2,10:38:24,10:38:29,3,2,8,10:40:34,10:40:39,0,7,4,10:39:09,10:39:14,0,8,13,10:41:41,10:41:46,1,7,24,10:44:16,10:44:21,0,8,10,10:41:02,10:41:07,2,5,11,10:41:15,10:41:20,2,6,18,10:42:49,10:42:54,2,6,22,10:43:50,10:43:55,0,8,3,10:38:44,10:38:49,0,8,21,10:43:33,10:43:38,1,7,14,10:41:56,10:42:01,0,8,20,10:43:19,10:43:24,2,6,16,10:42:22,10:42:27,2,7,15,10:42:09,10:42:14,1,7,23,10:44:03,10:44:08,2,6,12,10:41:28,10:41:33,2,5,1,5,4,10,6,11,8,9,8,10,11,8,10,11,1,5,7,7,7,8,1,1,1,1,1,1,11,10,10,11,1,1,1,3,2,4,5,4,2,10,6,11,8,10,8,9,11,1,10
4/6/2022 14:50,4/6/2022 15:30,DBY29,0,25,5,0,6,0,,Lisboa,2,6,4,6,0,0,18,15:21:26,15:21:31,5,0,3,15:18:07,15:18:12,6,0,24,15:22:41,15:22:46,5,0,10,15:19:41,15:19:46,6,0,15,15:20:45,15:20:50,5,0,22,15:22:15,15:22:20,5,0,1,15:17:40,15:17:45,6,0,20,15:21:50,15:21:55,7,1,14,15:20:32,15:20:37,5,0,7,15:19:03,15:19:08,6,0,8,15:19:16,15:19:21,6,0,17,15:21:11,15:21:16,7,1,2,15:17:55,15:18:00,6,0,28,15:23:37,15:23:42,5,0,27,15:23:24,15:23:29,5,0,12,15:20:07,15:20:12,5,0,0,15:17:21,15:17:27,6,0,19,15:21:38,15:21:43,7,2,26,15:23:05,15:23:10,5,0,4,15:18:21,15:18:26,7,0,9,15:19:29,15:19:34,6,0,11,15:19:54,15:19:59,6,0,16,15:20:58,15:21:03,6,0,21,15:22:03,15:22:08,5,0,29,15:23:49,15:23:54,4,0,6,15:18:49,15:18:54,5,0,5,15:18:35,15:18:40,6,0,13,15:20:20,15:20:25,5,0,25,15:22:53,15:22:58,5,0,23,15:22:28,15:22:33,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,6,9,10,10,8,6,8,7,8,7,6,7,5,5,6,6,5,9,2,4,6,4,4,6,1,2,1,4,4,7,6,7,7,4,6,6,5,5,6,9,11,11,7,9,10,3,5
4/6/2022 15:40,4/6/2022 16:11,DBY30,0,23,5,1,5,0,,Lisboa,2,6,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,16:03:00,16:03:05,1,1,2,15:57:53,15:57:58,1,1,28,16:03:37,16:03:42,0,1,27,16:03:24,16:03:29,0,1,18,16:01:17,16:01:22,0,0,13,16:00:14,16:00:19,1,0,26,16:03:12,16:03:17,1,0,5,15:58:33,15:58:38,1,0,15,16:00:39,16:00:44,2,0,21,16:01:56,16:02:01,0,0,20,16:01:43,16:01:48,1,0,19,16:01:31,16:01:36,1,0,10,15:59:35,15:59:40,1,0,29,16:03:49,16:03:54,1,0,7,15:58:58,15:59:03,1,0,9,15:59:23,15:59:28,1,0,17,16:01:05,16:01:10,1,0,24,16:02:48,16:02:53,1,0,0,15:57:12,15:57:17,4,0,11,15:59:48,15:59:53,2,0,22,16:02:12,16:02:17,1,0,23,16:02:37,16:02:42,1,0,1,15:57:34,15:57:39,2,0,14,16:00:26,16:00:31,2,0,4,15:58:19,15:58:24,2,0,8,15:59:11,15:59:16,1,0,6,15:58:45,15:58:50,2,0,12,16:00:02,16:00:07,2,0,3,15:58:06,15:58:11,4,0,16,16:00:52,16:00:57,0,1,2,2,9,10,4,5,8,8,4,7,10,4,7,6,4,4,7,6,7,8,3,3,6,3,3,8,6,7,6,9,3,2,3,7,8,8,9,7,9,3,4,7,8,9,7,9,8,2,6
6/6/2022 10:57,6/6/2022 11:39,DBY31,1,48,6,0,5,0,,Lisboa,2,6,6,6,0,0,8,11:23:23,11:23:28,6,5,24,11:27:38,11:27:43,4,0,5,11:22:37,11:22:42,1,0,11,11:24:04,11:24:10,2,5,19,11:25:53,11:25:58,3,1,12,11:24:19,11:24:24,0,1,0,11:21:03,11:21:08,0,0,2,11:21:49,11:21:54,3,3,9,11:23:39,11:23:44,1,0,15,11:24:59,11:25:04,7,3,26,11:28:05,11:28:10,4,0,10,11:23:52,11:23:57,2,1,6,11:22:52,11:22:57,5,4,4,11:22:22,11:22:27,2,3,22,11:26:47,11:26:52,4,6,23,11:27:19,11:27:24,4,1,13,11:24:33,11:24:38,4,2,16,11:25:13,11:25:18,0,0,27,11:28:18,11:28:23,4,1,18,11:25:40,11:25:45,2,1,1,11:21:29,11:21:34,0,2,3,11:22:07,11:22:12,0,0,7,11:23:08,11:23:13,6,6,17,11:25:26,11:25:31,1,2,21,11:26:22,11:26:27,3,1,14,11:24:46,11:24:51,0,0,25,11:27:52,11:27:57,4,0,20,11:26:07,11:26:12,0,1,28,11:28:35,11:28:40,4,0,29,11:28:49,11:28:54,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,6,4,1,3,4,6,10,10,7,10,9,8,1,2,8,10,10,11,1,1,3,1,1,2,9,7,5,11,1,1,2,11,10,9,4,4,6,9,9,9,10,11,10,8,11,2,5
8/6/2022 14:35,8/6/2022 15:12,DBY32,1,22,4,0,6,0,,Lisboa,2,6,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14:56:28,14:56:33,3,3,28,15:01:54,15:01:59,4,0,27,15:01:39,15:01:44,3,2,14,14:58:31,14:58:36,3,4,12,14:57:59,14:58:04,3,2,18,14:59:31,14:59:36,1,8,25,15:01:12,15:01:17,3,6,15,14:58:47,14:58:52,3,3,9,14:57:15,14:57:20,4,0,8,14:57:01,14:57:06,4,0,7,14:56:46,14:56:51,4,1,16,14:59:01,14:59:06,4,1,5,14:56:14,14:56:19,4,0,4,14:56:00,14:56:05,4,0,22,15:00:32,15:00:37,4,1,24,15:00:58,15:01:03,1,6,17,14:59:16,14:59:21,1,7,1,14:55:04,14:55:09,4,1,26,15:01:24,15:01:29,4,3,10,14:57:28,14:57:33,4,1,3,14:55:43,14:55:48,1,5,21,15:00:19,15:00:24,2,5,29,15:02:08,15:02:13,0,8,13,14:58:15,14:58:20,2,3,0,14:54:41,14:54:46,4,1,2,14:55:24,14:55:29,3,2,11,14:57:40,14:57:45,2,6,20,15:00:02,15:00:07,3,4,23,15:00:46,15:00:51,4,0,19,14:59:47,14:59:52,3,6,1,5,4,4,8,1,6,2,2,3,9,2,2,2,3,1,3,1,2,2,2,1,11,1,1,3,10,2,6,11,2,5,3,11,11,11,3,6,6,4,11,1,7,10,1,3,11,2,6
8/6/2022 15:19,8/6/2022 16:02,DBY33,1,24,5,4,2,1,Angolana,Setúbal,2,6,1,1,0,0,18,15:47:23,15:47:28,8,4,2,15:41:59,15:42:04,0,6,19,15:47:37,15:47:42,8,4,9,15:45:01,15:45:06,8,4,26,15:49:18,15:49:23,4,4,1,15:41:33,15:41:38,1,1,22,15:48:28,15:48:33,4,4,7,15:44:34,15:44:39,8,0,16,15:46:51,15:46:56,7,5,0,15:40:46,15:40:51,4,0,15,15:46:39,15:46:44,4,4,11,15:45:36,15:45:41,8,0,14,15:46:25,15:46:30,4,4,4,15:43:13,15:43:18,0,4,13,15:46:09,15:46:14,8,4,3,15:42:30,15:42:35,0,3,12,15:45:52,15:45:57,4,4,27,15:49:31,15:49:36,3,3,28,15:49:43,15:49:48,4,4,20,15:47:52,15:47:57,4,4,23,15:48:40,15:48:45,4,4,8,15:44:48,15:44:53,4,4,24,15:48:53,15:48:58,4,4,25,15:49:06,15:49:11,4,4,5,15:43:50,15:43:55,8,8,10,15:45:19,15:45:24,4,4,17,15:47:09,15:47:14,2,2,6,15:44:15,15:44:20,8,0,29,15:49:56,15:50:01,6,4,21,15:48:09,15:48:14,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,9,11,9,9,8,5,9,9,11,10,3,6,3,3,6,3,3,5,1,5,5,1,7,3,5,2,9,2,1,3,3,10,5,10,10,10,1,3,5,9,9,2,2,9,1,3
8/6/2022 16:08,8/6/2022 16:36,DBY34,0,20,5,0,5,0,,Santarém,2,6,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16:24:54,16:24:59,0,4,7,16:24:05,16:24:10,0,4,9,16:24:39,16:24:44,0,4,12,16:25:23,16:25:28,0,4,21,16:27:31,16:27:36,0,4,11,16:25:09,16:25:14,0,4,27,16:28:57,16:29:02,0,4,8,16:24:25,16:24:30,0,4,3,16:22:52,16:22:57,2,3,4,16:23:19,16:23:24,0,4,19,16:27:03,16:27:08,0,4,25,16:28:29,16:28:34,0,4,17,16:26:35,16:26:40,0,4,14,16:25:52,16:25:57,0,4,0,16:21:32,16:21:37,0,4,2,16:22:36,16:22:41,0,4,29,16:29:24,16:29:29,0,4,20,16:27:16,16:27:21,0,4,18,16:26:49,16:26:54,0,4,5,16:23:33,16:23:38,0,4,28,16:29:11,16:29:16,0,4,26,16:28:42,16:28:47,0,4,1,16:22:11,16:22:16,0,4,6,16:23:48,16:23:53,0,4,15,16:26:05,16:26:10,0,4,16,16:26:21,16:26:26,0,4,23,16:27:58,16:28:03,0,4,24,16:28:11,16:28:17,0,4,22,16:27:44,16:27:49,0,4,13,16:25:37,16:25:42,0,4,1,9,10,9,11,11,11,10,10,10,11,10,6,5,10,10,10,5,10,5,3,3,7,3,3,8,10,10,10,10,2,2,2,5,6,9,3,7,5,7,7,10,10,10,10,10,10,2,8
9/6/2022 9:07,9/6/2022 17:34,DBY35,0,41,4,1,6,0,,Lisboa,2,6,6,6,0,0,5,17:15:49,17:15:54,4,4,16,17:20:02,17:20:07,2,6,24,17:22:48,17:22:53,5,4,9,17:17:34,17:17:39,1,5,6,17:16:11,17:16:16,6,2,15,17:19:38,17:19:43,5,4,27,17:23:38,17:23:43,4,4,2,17:14:22,17:14:27,8,4,14,17:19:18,17:19:23,3,6,19,17:20:49,17:20:54,4,3,18,17:20:34,17:20:39,3,3,10,17:17:59,17:18:04,4,3,25,17:23:02,17:23:07,4,5,3,17:14:54,17:14:59,0,6,13,17:18:56,17:19:01,3,6,22,17:21:59,17:22:04,2,6,29,17:24:18,17:24:24,1,6,28,17:23:54,17:23:59,6,1,4,17:15:19,17:15:24,7,6,23,17:22:17,17:22:22,3,6,26,17:23:22,17:23:27,3,5,21,17:21:44,17:21:49,4,4,11,17:18:20,17:18:25,3,6,1,17:13:28,17:13:33,8,4,17,17:20:21,17:20:26,7,7,7,17:16:53,17:16:58,1,6,0,17:12:57,17:13:02,6,3,8,17:17:10,17:17:15,3,3,12,17:18:39,17:18:44,5,3,20,17:21:13,17:21:18,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,10,5,9,5,9,3,3,3,5,3,9,2,8,5,7,3,3,3,10,3,3,9,10,9,10,10,2,2,2,11,9,10,9,8,7,2,7,8,10,10,2,5,2,2,6
6/24/2022 9:03,6/24/2022 10:22,DBY36,1,23,4,4,5,0,,Setúbal,2,6,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10:07:22,10:07:27,1,4,11,10:05:36,10:05:41,1,2,3,10:03:23,10:03:28,0,6,20,10:08:12,10:08:17,0,6,21,10:08:25,10:08:30,0,5,15,10:06:52,10:06:57,0,6,6,10:04:22,10:04:27,0,6,26,10:09:33,10:09:38,0,6,19,10:07:57,10:08:02,1,1,1,10:02:27,10:02:32,2,2,18,10:07:41,10:07:46,1,1,12,10:06:08,10:06:13,1,1,28,10:10:02,10:10:07,1,1,13,10:06:28,10:06:33,1,1,14,10:06:40,10:06:45,1,1,5,10:04:04,10:04:09,0,6,27,10:09:46,10:09:51,0,5,2,10:03:03,10:03:08,0,4,10,10:05:17,10:05:22,2,1,23,10:08:55,10:09:00,1,1,9,10:05:02,10:05:07,0,5,24,10:09:07,10:09:12,0,6,8,10:04:49,10:04:54,0,6,0,10:01:39,10:01:44,0,4,4,10:03:43,10:03:48,0,4,7,10:04:35,10:04:40,0,6,29,10:10:14,10:10:19,0,1,25,10:09:20,10:09:25,0,7,16,10:07:06,10:07:11,1,1,22,10:08:42,10:08:47,0,6,1,8,8,11,11,11,11,6,8,6,6,2,1,1,1,1,1,1,2,9,11,1,6,11,1,6,1,3,1,11,1,6,1,11,6,11,6,6,6,6,6,6,11,11,11,9,11,2,5
